"stand_id";"species";"count";"height_from";"height_to";"age"
"14 13 0 BF77 55 30 34 33 33";"Aspen";1132.4;1.49;1.69;20
"14 13 0 BF77 55 30 34 33 33";"Aspen";1132.4;1.01;1.21;20
"14 13 0 BF77 55 30 34 33 33";"Aspen";1132.4;1.96;2.16;20
"14 13 0 BF77 55 30 34 33 33";"Aspen";1132.4;1.28;1.48;20
"14 13 0 BF77 55 30 34 33 33";"Aspen";1132.4;2.29;2.49;20
"14 13 0 BF77 55 30 34 33 33";"Aspen";1132.4;1.08;1.28;20
"14 13 0 BF77 55 30 34 33 33";"Aspen";1132.4;1.04;1.24;20
"14 13 0 BF77 55 30 34 33 33";"Aspen";1132.4;0.74;0.94;20
"14 13 0 BF77 55 30 34 33 33";"Aspen";1132.4;1.03;1.23;20
"14 13 0 BF77 55 30 34 33 33";"Aspen";1132.4;0.47;0.67;20
"14 13 0 BF77 55 30 34 33 33";"Aspen";1132.4;3.85;4.05;20
"14 13 0 BF77 55 30 34 33 33";"Aspen";1132.4;2.9;3.1;20
"14 13 0 BF77 55 30 34 33 33";"Aspen";1132.4;0.35;0.55;20
"14 13 0 BF77 55 30 34 33 33";"Aspen";1132.4;0.18;0.38;20
"14 13 0 BF77 55 30 34 33 33";"Aspen";1132.4;2.28;2.48;20
"14 13 0 BF77 55 30 34 33 33";"Aspen";1132.4;2.04;2.24;20
"15 14 0 BF77 55 30 34 33 33";"Aspen";1606.2;1.02;1.22;20
"15 14 0 BF77 55 30 34 33 33";"Aspen";1606.2;1.38;1.58;20
"15 14 0 BF77 55 30 34 33 33";"Aspen";1606.2;2.49;2.69;20
"15 14 0 BF77 55 30 34 33 33";"Aspen";1606.2;3.06;3.26;20
"15 14 0 BF77 55 30 34 33 33";"Aspen";1606.2;2.28;2.48;20
"15 14 0 BF77 55 30 34 33 33";"Aspen";1606.2;1.76;1.96;20
"15 14 0 BF77 55 30 34 33 33";"Aspen";1606.2;2.43;2.63;20
"15 14 0 BF77 55 30 34 33 33";"Aspen";1606.2;2.47;2.67;20
"15 14 0 BF77 55 30 34 33 33";"Aspen";1606.2;0.46;0.66;20
"15 14 0 BF77 55 30 34 33 33";"Aspen";1606.2;1.33;1.53;20
"15 14 0 BF77 55 30 34 33 33";"Aspen";1606.2;2.84;3.04;20
"15 14 0 BF77 55 30 34 33 33";"Aspen";1606.2;1;1.2;20
"15 14 0 BF77 55 30 34 33 33";"Aspen";1606.2;3.57;3.77;20
"15 14 0 BF77 55 30 34 33 33";"Aspen";1606.2;0.76;0.96;20
"15 14 0 BF77 55 30 34 33 33";"Aspen";1606.2;1.41;1.61;20
"15 14 0 BF77 55 30 34 33 33";"Aspen";1606.2;3.27;3.47;20
"15 14 0 BF77 55 30 34 33 33";"Aspen";1606.2;2.84;3.04;20
"15 14 0 BF77 55 30 34 33 33";"Aspen";1606.2;3.79;3.99;20
"15 14 0 BF77 55 30 34 33 33";"Aspen";1606.2;2.99;3.19;20
"15 14 0 BF77 55 30 34 33 33";"Aspen";1606.2;1.44;1.64;20
"15 14 0 BF77 55 30 34 33 33";"Aspen";1606.2;0.49;0.69;20
"15 14 0 BF77 55 30 34 33 33";"Aspen";1606.2;2.37;2.57;20
"15 14 0 BF77 55 30 34 33 33";"Aspen";1606.2;0.26;0.46;20
"15 14 0 BF77 55 30 34 33 33";"Aspen";1606.2;1.81;2.01;20
"15 14 0 BF77 55 30 34 33 33";"Aspen";1606.2;-0.03;0.17;20
"16 15 0 BF77 55 30 34 33 33";"Aspen";1625.7;1.35;1.55;20
"16 15 0 BF77 55 30 34 33 33";"Aspen";1625.7;2.69;2.89;20
"16 15 0 BF77 55 30 34 33 33";"Aspen";1625.7;0.92;1.12;20
"16 15 0 BF77 55 30 34 33 33";"Aspen";1625.7;2;2.2;20
"16 15 0 BF77 55 30 34 33 33";"Aspen";1625.7;1.02;1.22;20
"16 15 0 BF77 55 30 34 33 33";"Aspen";1625.7;0.27;0.47;20
"16 15 0 BF77 55 30 34 33 33";"Aspen";1625.7;2.92;3.12;20
"16 15 0 BF77 55 30 34 33 33";"Aspen";1625.7;1.99;2.19;20
"16 15 0 BF77 55 30 34 33 33";"Aspen";1625.7;2.28;2.48;20
"16 15 0 BF77 55 30 34 33 33";"Aspen";1625.7;0.57;0.77;20
"16 15 0 BF77 55 30 34 33 33";"Aspen";1625.7;1.17;1.37;20
"16 15 0 BF77 55 30 34 33 33";"Aspen";1625.7;0.42;0.62;20
"16 15 0 BF77 55 30 34 33 33";"Aspen";1625.7;1.73;1.93;20
"16 15 0 BF77 55 30 34 33 33";"Aspen";1625.7;0.82;1.02;20
"16 15 0 BF77 55 30 34 33 33";"Aspen";1625.7;1.87;2.07;20
"16 15 0 BF77 55 30 34 33 33";"Aspen";1625.7;0.4;0.6;20
"16 15 0 BF77 55 30 34 33 33";"Aspen";1625.7;1.86;2.06;20
"16 15 0 BF77 55 30 34 33 33";"Aspen";1625.7;1.45;1.65;20
"16 15 0 BF77 55 30 34 33 33";"Aspen";1625.7;1.52;1.72;20
"16 15 0 BF77 55 30 34 33 33";"Aspen";1625.7;1.33;1.53;20
"16 15 0 BF77 55 30 34 33 33";"Aspen";1625.7;2.43;2.63;20
"16 15 0 BF77 55 30 34 33 33";"Aspen";1625.7;1.54;1.74;20
"16 15 0 BF77 55 30 34 33 33";"Aspen";1625.7;0.24;0.44;20
"16 15 0 BF77 55 30 34 33 33";"Aspen";1625.7;2.18;2.38;20
"16 15 0 BF77 55 30 34 33 33";"Aspen";1625.7;1.34;1.54;20
"17 16 0 DC48 55 30 34 33 33";"Aspen";1382;2.23;2.43;20
"17 16 0 DC48 55 30 34 33 33";"Aspen";1382;1.51;1.71;20
"17 16 0 DC48 55 30 34 33 33";"Aspen";1382;0.72;0.92;20
"17 16 0 DC48 55 30 34 33 33";"Aspen";1382;0.39;0.59;20
"17 16 0 DC48 55 30 34 33 33";"Aspen";1382;0.22;0.42;20
"17 16 0 DC48 55 30 34 33 33";"Aspen";1382;2.04;2.24;20
"17 16 0 DC48 55 30 34 33 33";"Aspen";1382;0.77;0.97;20
"17 16 0 DC48 55 30 34 33 33";"Aspen";1382;0.99;1.19;20
"17 16 0 DC48 55 30 34 33 33";"Aspen";1382;2.15;2.35;20
"17 16 0 DC48 55 30 34 33 33";"Aspen";1382;1.06;1.26;20
"17 16 0 DC48 55 30 34 33 33";"Aspen";1382;1.51;1.71;20
"17 16 0 DC48 55 30 34 33 33";"Aspen";1382;0.7;0.9;20
"17 16 0 DC48 55 30 34 33 33";"Aspen";1382;0.95;1.15;20
"17 16 0 DC48 55 30 34 33 33";"Aspen";1382;1.88;2.08;20
"17 16 0 DC48 55 30 34 33 33";"Aspen";1382;1.13;1.33;20
"17 16 0 DC48 55 30 34 33 33";"Aspen";1382;1.7;1.9;20
"17 16 0 DC48 55 30 34 33 33";"Aspen";1382;3.5;3.7;20
"17 16 0 DC48 55 30 34 33 33";"Aspen";1382;1.15;1.35;20
"17 16 0 DC48 55 30 34 33 33";"Aspen";1382;1.33;1.53;20
"17 16 0 DC48 55 30 34 33 33";"Aspen";1382;1.05;1.25;20
"17 16 0 DC48 55 30 34 33 33";"Aspen";1382;0.82;1.02;20
"17 16 0 DC48 55 30 34 33 33";"Aspen";1382;1.41;1.61;20
"17 16 0 DC48 55 30 34 33 33";"Aspen";1382;1.43;1.63;20
"17 16 0 DC48 55 30 34 33 33";"Aspen";1382;0.67;0.87;20
"17 16 0 DC48 55 30 34 33 33";"Aspen";1382;0.99;1.19;20
"18 17 0 DC48 55 30 34 33 33";"Aspen";2803.36;0.73;0.93;20
"18 17 0 DC48 55 30 34 33 33";"Aspen";2803.36;3.36;3.56;20
"18 17 0 DC48 55 30 34 33 33";"Aspen";2803.36;2.02;2.22;20
"18 17 0 DC48 55 30 34 33 33";"Aspen";2803.36;0.84;1.04;20
"18 17 0 DC48 55 30 34 33 33";"Aspen";2803.36;2.76;2.96;20
"18 17 0 DC48 55 30 34 33 33";"Aspen";2803.36;2.66;2.86;20
"18 17 0 DC48 55 30 34 33 33";"Aspen";2803.36;1.88;2.08;20
"18 17 0 DC48 55 30 34 33 33";"Aspen";2803.36;0.36;0.56;20
"18 17 0 DC48 55 30 34 33 33";"Aspen";2803.36;1.66;1.86;20
"18 17 0 DC48 55 30 34 33 33";"Aspen";2803.36;0.45;0.65;20
"18 17 0 DC48 55 30 34 33 33";"Aspen";2803.36;0.71;0.91;20
"18 17 0 DC48 55 30 34 33 33";"Aspen";2803.36;0.3;0.5;20
"18 17 0 DC48 55 30 34 33 33";"Aspen";2803.36;0.71;0.91;20
"18 17 0 DC48 55 30 34 33 33";"Aspen";2803.36;2.54;2.74;20
"18 17 0 DC48 55 30 34 33 33";"Aspen";2803.36;1.34;1.54;20
"18 17 0 DC48 55 30 34 33 33";"Aspen";2803.36;1.4;1.6;20
"18 17 0 DC48 55 30 34 33 33";"Aspen";2803.36;2.75;2.95;20
"18 17 0 DC48 55 30 34 33 33";"Aspen";2803.36;1.83;2.03;20
"18 17 0 DC48 55 30 34 33 33";"Aspen";2803.36;2.23;2.43;20
"18 17 0 DC48 55 30 34 33 33";"Aspen";2803.36;1.2;1.4;20
"18 17 0 DC48 55 30 34 33 33";"Aspen";2803.36;1.96;2.16;20
"18 17 0 DC48 55 30 34 33 33";"Aspen";2803.36;0.36;0.56;20
"18 17 0 DC48 55 30 34 33 33";"Aspen";2803.36;1.09;1.29;20
"18 17 0 DC48 55 30 34 33 33";"Aspen";2803.36;1.6;1.8;20
"18 17 0 DC48 55 30 34 33 33";"Aspen";2803.36;2.7;2.9;20
"19 18 0 DC48 55 30 34 33 33";"Aspen";1273.96;1.51;1.71;20
"19 18 0 DC48 55 30 34 33 33";"Aspen";1273.96;2.06;2.26;20
"19 18 0 DC48 55 30 34 33 33";"Aspen";1273.96;3.04;3.24;20
"19 18 0 DC48 55 30 34 33 33";"Aspen";1273.96;1.49;1.69;20
"19 18 0 DC48 55 30 34 33 33";"Aspen";1273.96;2.87;3.07;20
"19 18 0 DC48 55 30 34 33 33";"Aspen";1273.96;0.98;1.18;20
"19 18 0 DC48 55 30 34 33 33";"Aspen";1273.96;1.2;1.4;20
"19 18 0 DC48 55 30 34 33 33";"Aspen";1273.96;1.92;2.12;20
"19 18 0 DC48 55 30 34 33 33";"Aspen";1273.96;2.41;2.61;20
"19 18 0 DC48 55 30 34 33 33";"Aspen";1273.96;1.46;1.66;20
"19 18 0 DC48 55 30 34 33 33";"Aspen";1273.96;0.32;0.52;20
"19 18 0 DC48 55 30 34 33 33";"Aspen";1273.96;1.13;1.33;20
"19 18 0 DC48 55 30 34 33 33";"Aspen";1273.96;1.76;1.96;20
"19 18 0 DC48 55 30 34 33 33";"Aspen";1273.96;0.76;0.96;20
"19 18 0 DC48 55 30 34 33 33";"Aspen";1273.96;0.33;0.53;20
"19 18 0 DC48 55 30 34 33 33";"Aspen";1273.96;2.57;2.77;20
"19 18 0 DC48 55 30 34 33 33";"Aspen";1273.96;2.49;2.69;20
"19 18 0 DC48 55 30 34 33 33";"Aspen";1273.96;1.37;1.57;20
"19 18 0 DC48 55 30 34 33 33";"Aspen";1273.96;0.54;0.74;20
"19 18 0 DC48 55 30 34 33 33";"Aspen";1273.96;1.03;1.23;20
"19 18 0 DC48 55 30 34 33 33";"Aspen";1273.96;1.21;1.41;20
"19 18 0 DC48 55 30 34 33 33";"Aspen";1273.96;2.72;2.92;20
"19 18 0 DC48 55 30 34 33 33";"Aspen";1273.96;1.59;1.79;20
"19 18 0 DC48 55 30 34 33 33";"Aspen";1273.96;0.74;0.94;20
"19 18 0 DC48 55 30 34 33 33";"Aspen";1273.96;1.04;1.24;20
"20 19 0 DC48 55 30 34 33 33";"Aspen";1603.53;3.1;3.3;20
"20 19 0 DC48 55 30 34 33 33";"Aspen";1603.53;0.9;1.1;20
"20 19 0 DC48 55 30 34 33 33";"Aspen";1603.53;1.05;1.25;20
"20 19 0 DC48 55 30 34 33 33";"Aspen";1603.53;2.35;2.55;20
"20 19 0 DC48 55 30 34 33 33";"Aspen";1603.53;0.62;0.82;20
"20 19 0 DC48 55 30 34 33 33";"Aspen";1603.53;0.32;0.52;20
"20 19 0 DC48 55 30 34 33 33";"Aspen";1603.53;1.77;1.97;20
"20 19 0 DC48 55 30 34 33 33";"Aspen";1603.53;3.73;3.93;20
"20 19 0 DC48 55 30 34 33 33";"Aspen";1603.53;0.31;0.51;20
"20 19 0 DC48 55 30 34 33 33";"Aspen";1603.53;1.05;1.25;20
"20 19 0 DC48 55 30 34 33 33";"Aspen";1603.53;1.86;2.06;20
"20 19 0 DC48 55 30 34 33 33";"Aspen";1603.53;3.54;3.74;20
"20 19 0 DC48 55 30 34 33 33";"Aspen";1603.53;2.46;2.66;20
"20 19 0 DC48 55 30 34 33 33";"Aspen";1603.53;0.18;0.38;20
"20 19 0 DC48 55 30 34 33 33";"Aspen";1603.53;1.24;1.44;20
"20 19 0 DC48 55 30 34 33 33";"Aspen";1603.53;1.06;1.26;20
"20 19 0 DC48 55 30 34 33 33";"Aspen";1603.53;0.75;0.95;20
"20 19 0 DC48 55 30 34 33 33";"Aspen";1603.53;1.4;1.6;20
"20 19 0 DC48 55 30 34 33 33";"Aspen";1603.53;3.69;3.89;20
"20 19 0 DC48 55 30 34 33 33";"Aspen";1603.53;0.54;0.74;20
"20 19 0 DC48 55 30 34 33 33";"Aspen";1603.53;0.56;0.76;20
"20 19 0 DC48 55 30 34 33 33";"Aspen";1603.53;0.2;0.4;20
"20 19 0 DC48 55 30 34 33 33";"Aspen";1603.53;2.98;3.18;20
"20 19 0 DC48 55 30 34 33 33";"Aspen";1603.53;2.6;2.8;20
"20 19 0 DC48 55 30 34 33 33";"Aspen";1603.53;1.78;1.98;20
"21 20 0 DC48 55 30 34 33 33";"Aspen";2611.1;2.65;2.85;20
"21 20 0 DC48 55 30 34 33 33";"Aspen";2611.1;2.19;2.39;20
"21 20 0 DC48 55 30 34 33 33";"Aspen";2611.1;0.5;0.7;20
"21 20 0 DC48 55 30 34 33 33";"Aspen";2611.1;0.71;0.91;20
"21 20 0 DC48 55 30 34 33 33";"Aspen";2611.1;0.34;0.54;20
"21 20 0 DC48 55 30 34 33 33";"Aspen";2611.1;3.15;3.35;20
"21 20 0 DC48 55 30 34 33 33";"Aspen";2611.1;0.31;0.51;20
"21 20 0 DC48 55 30 34 33 33";"Aspen";2611.1;1.28;1.48;20
"21 20 0 DC48 55 30 34 33 33";"Aspen";2611.1;0.82;1.02;20
"21 20 0 DC48 55 30 34 33 33";"Aspen";2611.1;3.46;3.66;20
"21 20 0 DC48 55 30 34 33 33";"Aspen";2611.1;0.72;0.92;20
"21 20 0 DC48 55 30 34 33 33";"Aspen";2611.1;2.16;2.36;20
"21 20 0 DC48 55 30 34 33 33";"Aspen";2611.1;1.51;1.71;20
"21 20 0 DC48 55 30 34 33 33";"Aspen";2611.1;1.69;1.89;20
"21 20 0 DC48 55 30 34 33 33";"Aspen";2611.1;0.89;1.09;20
"21 20 0 DC48 55 30 34 33 33";"Aspen";2611.1;0.61;0.81;20
"21 20 0 DC48 55 30 34 33 33";"Aspen";2611.1;1.59;1.79;20
"21 20 0 DC48 55 30 34 33 33";"Aspen";2611.1;1.57;1.77;20
"21 20 0 DC48 55 30 34 33 33";"Aspen";2611.1;-0.08;0.12;20
"21 20 0 DC48 55 30 34 33 33";"Aspen";2611.1;1.77;1.97;20
"21 20 0 DC48 55 30 34 33 33";"Aspen";2611.1;0.32;0.52;20
"21 20 0 DC48 55 30 34 33 33";"Aspen";2611.1;1.29;1.49;20
"21 20 0 DC48 55 30 34 33 33";"Aspen";2611.1;2.9;3.1;20
"21 20 0 DC48 55 30 34 33 33";"Aspen";2611.1;3;3.2;20
"21 20 0 DC48 55 30 34 33 33";"Aspen";2611.1;2.21;2.41;20
"22 0 1 DC48 55 30 34 33 33";"Aspen";439.77;0.95;1.15;20
"22 0 1 DC48 55 30 34 33 33";"Aspen";439.77;0.32;0.52;20
"22 0 1 DC48 55 30 34 33 33";"Aspen";439.77;1.44;1.64;20
"22 0 1 DC48 55 30 34 33 33";"Aspen";439.77;2.03;2.23;20
"22 0 1 DC48 55 30 34 33 33";"Aspen";439.77;1.14;1.34;20
"22 0 1 DC48 55 30 34 33 33";"Aspen";439.77;1.85;2.05;20
"22 0 1 DC48 55 30 34 33 33";"Aspen";439.77;1.52;1.72;20
"22 0 1 DC48 55 30 34 33 33";"Aspen";439.77;0.74;0.94;20
"22 0 1 DC48 55 30 34 33 33";"Aspen";439.77;2.46;2.66;20
"22 0 1 DC48 55 30 34 33 33";"Aspen";439.77;1.67;1.87;20
"22 0 1 DC48 55 30 34 33 33";"Aspen";439.77;1.34;1.54;20
"22 0 1 DC48 55 30 34 33 33";"Aspen";439.77;0.11;0.31;20
"22 0 1 DC48 55 30 34 33 33";"Aspen";439.77;1.35;1.55;20
"22 0 1 DC48 55 30 34 33 33";"Aspen";439.77;0.89;1.09;20
"22 0 1 DC48 55 30 34 33 33";"Aspen";439.77;0.02;0.22;20
"22 0 1 DC48 55 30 34 33 33";"Aspen";439.77;1.31;1.51;20
"22 0 1 DC48 55 30 34 33 33";"Aspen";439.77;2.08;2.28;20
"22 0 1 DC48 55 30 34 33 33";"Aspen";439.77;2.22;2.42;20
"22 0 1 DC48 55 30 34 33 33";"Aspen";439.77;2.23;2.43;20
"22 0 1 DC48 55 30 34 33 33";"Aspen";439.77;1.79;1.99;20
"22 0 1 DC48 55 30 34 33 33";"Aspen";439.77;1.44;1.64;20
"22 0 1 DC48 55 30 34 33 33";"Aspen";439.77;2.23;2.43;20
"22 0 1 DC48 55 30 34 33 33";"Aspen";439.77;3.01;3.21;20
"22 0 1 DC48 55 30 34 33 33";"Aspen";439.77;3.8;4;20
"22 0 1 DC48 55 30 34 33 33";"Aspen";439.77;1.19;1.39;20
"23 1 1 DC48 55 30 34 33 33";"Aspen";1178.17;0.27;0.47;20
"23 1 1 DC48 55 30 34 33 33";"Aspen";1178.17;3.03;3.23;20
"23 1 1 DC48 55 30 34 33 33";"Aspen";1178.17;0.86;1.06;20
"23 1 1 DC48 55 30 34 33 33";"Aspen";1178.17;1.22;1.42;20
"23 1 1 DC48 55 30 34 33 33";"Aspen";1178.17;2.08;2.28;20
"23 1 1 DC48 55 30 34 33 33";"Aspen";1178.17;1.25;1.45;20
"23 1 1 DC48 55 30 34 33 33";"Aspen";1178.17;0.06;0.26;20
"23 1 1 DC48 55 30 34 33 33";"Aspen";1178.17;-0.08;0.12;20
"23 1 1 DC48 55 30 34 33 33";"Aspen";1178.17;2.68;2.88;20
"23 1 1 DC48 55 30 34 33 33";"Aspen";1178.17;1.66;1.86;20
"23 1 1 DC48 55 30 34 33 33";"Aspen";1178.17;1.01;1.21;20
"23 1 1 DC48 55 30 34 33 33";"Aspen";1178.17;2.8;3;20
"23 1 1 DC48 55 30 34 33 33";"Aspen";1178.17;1.27;1.47;20
"23 1 1 DC48 55 30 34 33 33";"Aspen";1178.17;1.31;1.51;20
"23 1 1 DC48 55 30 34 33 33";"Aspen";1178.17;0.09;0.29;20
"23 1 1 DC48 55 30 34 33 33";"Aspen";1178.17;2.46;2.66;20
"23 1 1 DC48 55 30 34 33 33";"Aspen";1178.17;2.15;2.35;20
"23 1 1 DC48 55 30 34 33 33";"Aspen";1178.17;1.76;1.96;20
"23 1 1 DC48 55 30 34 33 33";"Aspen";1178.17;1.49;1.69;20
"23 1 1 DC48 55 30 34 33 33";"Aspen";1178.17;0.42;0.62;20
"23 1 1 DC48 55 30 34 33 33";"Aspen";1178.17;0.17;0.37;20
"23 1 1 DC48 55 30 34 33 33";"Aspen";1178.17;2.77;2.97;20
"23 1 1 DC48 55 30 34 33 33";"Aspen";1178.17;2.16;2.36;20
"23 1 1 DC48 55 30 34 33 33";"Aspen";1178.17;0.69;0.89;20
"23 1 1 DC48 55 30 34 33 33";"Aspen";1178.17;3.34;3.54;20
"24 2 1 DC48 55 30 34 33 33";"Aspen";667.41;2.46;2.66;20
"24 2 1 DC48 55 30 34 33 33";"Aspen";667.41;0.89;1.09;20
"24 2 1 DC48 55 30 34 33 33";"Aspen";667.41;1.71;1.91;20
"24 2 1 DC48 55 30 34 33 33";"Aspen";667.41;0.82;1.02;20
"24 2 1 DC48 55 30 34 33 33";"Aspen";667.41;1.49;1.69;20
"24 2 1 DC48 55 30 34 33 33";"Aspen";667.41;1.47;1.67;20
"24 2 1 DC48 55 30 34 33 33";"Aspen";667.41;3.2;3.4;20
"24 2 1 DC48 55 30 34 33 33";"Aspen";667.41;0.91;1.11;20
"24 2 1 DC48 55 30 34 33 33";"Aspen";667.41;0.83;1.03;20
"24 2 1 DC48 55 30 34 33 33";"Aspen";667.41;3.16;3.36;20
"24 2 1 DC48 55 30 34 33 33";"Aspen";667.41;0.4;0.6;20
"24 2 1 DC48 55 30 34 33 33";"Aspen";667.41;1.51;1.71;20
"24 2 1 DC48 55 30 34 33 33";"Aspen";667.41;0.84;1.04;20
"24 2 1 DC48 55 30 34 33 33";"Aspen";667.41;2.51;2.71;20
"24 2 1 DC48 55 30 34 33 33";"Aspen";667.41;0.06;0.26;20
"24 2 1 DC48 55 30 34 33 33";"Aspen";667.41;0.43;0.63;20
"24 2 1 DC48 55 30 34 33 33";"Aspen";667.41;1.09;1.29;20
"24 2 1 DC48 55 30 34 33 33";"Aspen";667.41;2.26;2.46;20
"24 2 1 DC48 55 30 34 33 33";"Aspen";667.41;2.43;2.63;20
"24 2 1 DC48 55 30 34 33 33";"Aspen";667.41;2.09;2.29;20
"24 2 1 DC48 55 30 34 33 33";"Aspen";667.41;0.76;0.96;20
"24 2 1 DC48 55 30 34 33 33";"Aspen";667.41;2.87;3.07;20
"24 2 1 DC48 55 30 34 33 33";"Aspen";667.41;0.66;0.86;20
"24 2 1 DC48 55 30 34 33 33";"Aspen";667.41;1.02;1.22;20
"24 2 1 DC48 55 30 34 33 33";"Aspen";667.41;0.85;1.05;20
"25 3 1 DC48 55 30 34 33 33";"Aspen";1694.15;1.81;2.01;20
"25 3 1 DC48 55 30 34 33 33";"Aspen";1694.15;1.4;1.6;20
"25 3 1 DC48 55 30 34 33 33";"Aspen";1694.15;0.59;0.79;20
"25 3 1 DC48 55 30 34 33 33";"Aspen";1694.15;1.99;2.19;20
"25 3 1 DC48 55 30 34 33 33";"Aspen";1694.15;3.19;3.39;20
"25 3 1 DC48 55 30 34 33 33";"Aspen";1694.15;2.12;2.32;20
"25 3 1 DC48 55 30 34 33 33";"Aspen";1694.15;0.12;0.32;20
"25 3 1 DC48 55 30 34 33 33";"Aspen";1694.15;1.51;1.71;20
"25 3 1 DC48 55 30 34 33 33";"Aspen";1694.15;0.15;0.35;20
"25 3 1 DC48 55 30 34 33 33";"Aspen";1694.15;0.48;0.68;20
"25 3 1 DC48 55 30 34 33 33";"Aspen";1694.15;0.6;0.8;20
"25 3 1 DC48 55 30 34 33 33";"Aspen";1694.15;1.76;1.96;20
"25 3 1 DC48 55 30 34 33 33";"Aspen";1694.15;2.45;2.65;20
"25 3 1 DC48 55 30 34 33 33";"Aspen";1694.15;0.72;0.92;20
"25 3 1 DC48 55 30 34 33 33";"Aspen";1694.15;2.04;2.24;20
"25 3 1 DC48 55 30 34 33 33";"Aspen";1694.15;3.15;3.35;20
"25 3 1 DC48 55 30 34 33 33";"Aspen";1694.15;1.61;1.81;20
"25 3 1 DC48 55 30 34 33 33";"Aspen";1694.15;2.34;2.54;20
"25 3 1 DC48 55 30 34 33 33";"Aspen";1694.15;1.16;1.36;20
"25 3 1 DC48 55 30 34 33 33";"Aspen";1694.15;1.1;1.3;20
"25 3 1 DC48 55 30 34 33 33";"Aspen";1694.15;0.45;0.65;20
"25 3 1 DC48 55 30 34 33 33";"Aspen";1694.15;0.49;0.69;20
"25 3 1 DC48 55 30 34 33 33";"Aspen";1694.15;2.22;2.42;20
"25 3 1 DC48 55 30 34 33 33";"Aspen";1694.15;0.94;1.14;20
"25 3 1 DC48 55 30 34 33 33";"Aspen";1694.15;3.76;3.96;20
"26 4 1 DC48 55 30 34 33 33";"Aspen";2644.74;1.93;2.13;20
"26 4 1 DC48 55 30 34 33 33";"Aspen";2644.74;1.78;1.98;20
"26 4 1 DC48 55 30 34 33 33";"Aspen";2644.74;2.33;2.53;20
"26 4 1 DC48 55 30 34 33 33";"Aspen";2644.74;3.86;4.06;20
"26 4 1 DC48 55 30 34 33 33";"Aspen";2644.74;2.73;2.93;20
"26 4 1 DC48 55 30 34 33 33";"Aspen";2644.74;1.43;1.63;20
"26 4 1 DC48 55 30 34 33 33";"Aspen";2644.74;1.66;1.86;20
"26 4 1 DC48 55 30 34 33 33";"Aspen";2644.74;0.16;0.36;20
"26 4 1 DC48 55 30 34 33 33";"Aspen";2644.74;2.25;2.45;20
"26 4 1 DC48 55 30 34 33 33";"Aspen";2644.74;0.78;0.98;20
"26 4 1 DC48 55 30 34 33 33";"Aspen";2644.74;1.17;1.37;20
"26 4 1 DC48 55 30 34 33 33";"Aspen";2644.74;1.73;1.93;20
"26 4 1 DC48 55 30 34 33 33";"Aspen";2644.74;0.84;1.04;20
"26 4 1 DC48 55 30 34 33 33";"Aspen";2644.74;1.41;1.61;20
"26 4 1 DC48 55 30 34 33 33";"Aspen";2644.74;1.85;2.05;20
"26 4 1 DC48 55 30 34 33 33";"Aspen";2644.74;0.39;0.59;20
"26 4 1 DC48 55 30 34 33 33";"Aspen";2644.74;0.97;1.17;20
"26 4 1 DC48 55 30 34 33 33";"Aspen";2644.74;1.94;2.14;20
"26 4 1 DC48 55 30 34 33 33";"Aspen";2644.74;2.51;2.71;20
"26 4 1 DC48 55 30 34 33 33";"Aspen";2644.74;0.57;0.77;20
"26 4 1 DC48 55 30 34 33 33";"Aspen";2644.74;1.26;1.46;20
"26 4 1 DC48 55 30 34 33 33";"Aspen";2644.74;0.93;1.13;20
"26 4 1 DC48 55 30 34 33 33";"Aspen";2644.74;2.7;2.9;20
"26 4 1 DC48 55 30 34 33 33";"Aspen";2644.74;0.95;1.15;20
"26 4 1 DC48 55 30 34 33 33";"Aspen";2644.74;0.75;0.95;20
"27 5 1 DC48 55 30 34 33 33";"Aspen";1364.87;0.27;0.47;20
"27 5 1 DC48 55 30 34 33 33";"Aspen";1364.87;0.35;0.55;20
"27 5 1 DC48 55 30 34 33 33";"Aspen";1364.87;1.51;1.71;20
"27 5 1 DC48 55 30 34 33 33";"Aspen";1364.87;0.86;1.06;20
"27 5 1 DC48 55 30 34 33 33";"Aspen";1364.87;1.7;1.9;20
"27 5 1 DC48 55 30 34 33 33";"Aspen";1364.87;1.59;1.79;20
"27 5 1 DC48 55 30 34 33 33";"Aspen";1364.87;0.4;0.6;20
"27 5 1 DC48 55 30 34 33 33";"Aspen";1364.87;0.88;1.08;20
"27 5 1 DC48 55 30 34 33 33";"Aspen";1364.87;0.37;0.57;20
"27 5 1 DC48 55 30 34 33 33";"Aspen";1364.87;1.54;1.74;20
"27 5 1 DC48 55 30 34 33 33";"Aspen";1364.87;2.12;2.32;20
"27 5 1 DC48 55 30 34 33 33";"Aspen";1364.87;0.02;0.22;20
"27 5 1 DC48 55 30 34 33 33";"Aspen";1364.87;1.62;1.82;20
"27 5 1 DC48 55 30 34 33 33";"Aspen";1364.87;0.21;0.41;20
"27 5 1 DC48 55 30 34 33 33";"Aspen";1364.87;1.26;1.46;20
"27 5 1 DC48 55 30 34 33 33";"Aspen";1364.87;2.75;2.95;20
"27 5 1 DC48 55 30 34 33 33";"Aspen";1364.87;0.83;1.03;20
"27 5 1 DC48 55 30 34 33 33";"Aspen";1364.87;0.24;0.44;20
"27 5 1 DC48 55 30 34 33 33";"Aspen";1364.87;0.81;1.01;20
